,False Positive Rate,True Positive Rate
0,0.0,0.0
1,0.0,0.009900990099009901
2,0.0,0.26732673267326734
3,0.008620689655172414,0.26732673267326734
4,0.008620689655172414,0.38613861386138615
5,0.02586206896551724,0.38613861386138615
6,0.02586206896551724,0.39603960396039606
7,0.04310344827586207,0.39603960396039606
8,0.04310344827586207,0.48514851485148514
9,0.05172413793103448,0.48514851485148514
10,0.05172413793103448,0.5247524752475248
11,0.0603448275862069,0.5247524752475248
12,0.0603448275862069,0.5742574257425742
13,0.06896551724137931,0.5742574257425742
14,0.06896551724137931,0.6237623762376238
15,0.07758620689655173,0.6237623762376238
16,0.07758620689655173,0.6534653465346535
17,0.08620689655172414,0.6534653465346535
18,0.08620689655172414,0.6633663366336634
19,0.09482758620689655,0.6633663366336634
20,0.09482758620689655,0.7029702970297029
21,0.10344827586206896,0.7029702970297029
22,0.10344827586206896,0.7128712871287128
23,0.11206896551724138,0.7128712871287128
24,0.11206896551724138,0.7227722772277227
25,0.12931034482758622,0.7227722772277227
26,0.12931034482758622,0.7524752475247525
27,0.14655172413793102,0.7524752475247525
28,0.14655172413793102,0.7722772277227723
29,0.15517241379310345,0.7722772277227723
30,0.15517241379310345,0.7920792079207921
31,0.16379310344827586,0.7920792079207921
32,0.16379310344827586,0.801980198019802
33,0.1724137931034483,0.801980198019802
34,0.1724137931034483,0.8118811881188119
35,0.20689655172413793,0.8118811881188119
36,0.20689655172413793,0.8613861386138614
37,0.21551724137931033,0.8613861386138614
38,0.21551724137931033,0.8811881188118812
39,0.23275862068965517,0.8811881188118812
40,0.23275862068965517,0.900990099009901
41,0.28448275862068967,0.900990099009901
42,0.28448275862068967,0.9108910891089109
43,0.3103448275862069,0.9108910891089109
44,0.3103448275862069,0.9207920792079208
45,0.43103448275862066,0.9207920792079208
46,0.43103448275862066,0.9405940594059405
47,0.5086206896551724,0.9405940594059405
48,0.5086206896551724,0.9504950495049505
49,0.6120689655172413,0.9504950495049505
50,0.6120689655172413,0.9603960396039604
51,0.7241379310344828,0.9603960396039604
52,0.7241379310344828,0.9702970297029703
53,0.8189655172413793,0.9702970297029703
54,0.8189655172413793,0.9900990099009901
55,0.8275862068965517,0.9900990099009901
56,0.8275862068965517,1.0
57,1.0,1.0
