,False Positive Rate,True Positive Rate
0,0.0,0.0
1,0.0,0.1111111111111111
2,0.0,0.8888888888888888
3,0.6363636363636364,0.8888888888888888
4,0.6363636363636364,1.0
5,1.0,1.0
