,False Positive Rate,True Positive Rate
0,0.0,0.0
1,0.0,0.009900990099009901
2,0.0,0.19801980198019803
3,0.008620689655172414,0.19801980198019803
4,0.008620689655172414,0.24752475247524752
5,0.017241379310344827,0.24752475247524752
6,0.017241379310344827,0.25742574257425743
7,0.02586206896551724,0.25742574257425743
8,0.02586206896551724,0.3465346534653465
9,0.034482758620689655,0.3465346534653465
10,0.034482758620689655,0.38613861386138615
11,0.04310344827586207,0.38613861386138615
12,0.04310344827586207,0.4752475247524752
13,0.0603448275862069,0.4752475247524752
14,0.0603448275862069,0.5643564356435643
15,0.06896551724137931,0.5643564356435643
16,0.06896551724137931,0.6435643564356436
17,0.07758620689655173,0.6435643564356436
18,0.07758620689655173,0.6534653465346535
19,0.08620689655172414,0.6534653465346535
20,0.08620689655172414,0.7029702970297029
21,0.10344827586206896,0.7029702970297029
22,0.10344827586206896,0.7227722772277227
23,0.11206896551724138,0.7227722772277227
24,0.11206896551724138,0.7524752475247525
25,0.1206896551724138,0.7524752475247525
26,0.1206896551724138,0.7623762376237624
27,0.12931034482758622,0.7623762376237624
28,0.12931034482758622,0.7722772277227723
29,0.14655172413793102,0.7722772277227723
30,0.14655172413793102,0.8217821782178217
31,0.15517241379310345,0.8217821782178217
32,0.15517241379310345,0.8316831683168316
33,0.1810344827586207,0.8316831683168316
34,0.1810344827586207,0.8514851485148515
35,0.1896551724137931,0.8514851485148515
36,0.1896551724137931,0.8613861386138614
37,0.20689655172413793,0.8613861386138614
38,0.20689655172413793,0.8712871287128713
39,0.21551724137931033,0.8712871287128713
40,0.21551724137931033,0.8811881188118812
41,0.25,0.8811881188118812
42,0.25,0.8910891089108911
43,0.3275862068965517,0.8910891089108911
44,0.3275862068965517,0.9108910891089109
45,0.33620689655172414,0.9108910891089109
46,0.33620689655172414,0.9207920792079208
47,0.41379310344827586,0.9207920792079208
48,0.41379310344827586,0.9405940594059405
49,0.43103448275862066,0.9405940594059405
50,0.43103448275862066,0.9504950495049505
51,0.45689655172413796,0.9504950495049505
52,0.45689655172413796,0.9603960396039604
53,0.49137931034482757,0.9603960396039604
54,0.49137931034482757,0.9702970297029703
55,0.5172413793103449,0.9702970297029703
56,0.5172413793103449,0.9801980198019802
57,0.6551724137931034,0.9801980198019802
58,0.6551724137931034,0.9900990099009901
59,0.6637931034482759,0.9900990099009901
60,0.6637931034482759,1.0
61,1.0,1.0
